joust,2
jowls,6
jowly,0
joyed,0
judge,461
judos,0
juice,216
juicy,46
jujus,0
jukes,0
julep,2
jumbo,4
jumps,97
jumpy,9
junco,0
junks,7
junky,1
junta,18
juror,6
juste,1
jutes,0
kabob,0
kaiak,0
kales,0
kapok,0
kappa,0
kaput,1
karat,2
karma,0
kayak,2
kayos,0
kazoo,1
kebab,0
kebob,1
keels,1
keens,0
keeps,410
kefir,0
kelly,0
kelps,2
kelpy,0
kenaf,0
kepis,0
kerbs,0
kerfs,1
kerns,32
ketch,7
keyed,8
keyer,0
khaki,10
khans,1
kicks,28
kicky,0
kiddo,1
kikes,0
kills,74
kilns,3
kilos,0
kilts,2
kilty,0
kinda,13
kinds,1732
kings,484
kinks,6
kinky,2
kiosk,5
kirks,0
kited,1
kites,20
kiths,0
kitty,26
kivas,2
kiwis,1
klieg,0
kluge,0
klugy,0
klunk,1
klutz,0
knack,16
knave,5
knead,7
kneed,1
kneel,20
knees,308
knell,2
knelt,89
knife,438
knish,0
knits,6
knobs,25
knock,123
knoll,12
knops,1
knots,70
knout,0
known,2425
knows,862
knurl,1
koala,4
koine,0
kooks,1
kooky,2
kopek,0
kraal,1
kraut,1
krill,7
krona,0
krone,0
kudos,1
kudzu,0
kulak,0
kyrie,1
label,248
labia,0
labor,555
laced,19
lacer,0
laces,17
lacey,2
lacks,58
laded,0
laden,35
lades,0
ladle,10
lager,2
laird,1
lairs,3
laity,3
laker,0
lakes,272
lamas,0
lambs,159
lamed,3
lamer,0
lames,0
lamps,120
lanai,0
lance,23
lands,810
lanes,37
lanky,25
lapel,3
lapin,0
lapis,1
lapse,17
larch,1
lards,0
lardy,1
large,3897
largo,1
larks,8
larva,26
lased,0
laser,13
lases,0
lasso,19
lasts,48
latch,19
later,2659
latex,13
lathe,41
laths,1
latin,2
latus,0
laude,1
lauds,0
laugh,363
lavas,3
laved,0
laver,15
laves,1
lawns,48
lawny,0
lawzy,0
laxer,1
laxly,0
layer,298
layup,0
lazed,1
lazes,0
leach,0
leads,264
leafs,0
leafy,37
leaks,21
leaky,12
leans,25
leant,13
leaps,47
leapt,17
learn,2019
lease,59
leash,21
least,1766
leave,1599
ledge,78
leech,5
leeks,1
leers,1
leery,0
lefts,1
lefty,1
legal,258
leggo,0
leggy,2
legit,1
legos,0
lemma,16
lemme,10
lemon,95
lemur,2
lends,26
lento,1
leper,18
lepta,0
letup,2
levee,3
level,1071
lever,147
levis,2
liars,14
libel,6
libra,4
licit,0
licks,10
liege,3
liens,1
liers,0
liest,0
lieth,0
lifer,1
lifts,58
light,3298
ligne,0
liked,723
liken,7
liker,0
likes,286
lilac,16
lilts,0
lilty,0
limbo,1
limbs,90
limby,0
limed,2
limen,1
limes,8
limey,0
limit,249
limns,0
limos,0
limps,1
lined,32
linen,182
liner,31
lines,2645
lingo,7
lings,0
links,77
lints,0
linty,0
lions,195
lipid,0
lippy,0
liras,0
lisle,0
lisps,0
lists,257
liter,11
lites,1
lithe,10
litho,0
litre,2
lived,1766
liven,2
liver,91
lives,1100
livid,11
livre,0
llama,18
loads,105
loafs,0
loams,0
loamy,2
loans,83
loath,12
lobar,0
lobby,37
lobed,3
lobes,13
local,1048
lochs,0
locks,59
locos,2
locus,9
lodes,1
lodge,62
loess,8
lofts,0
lofty,59
loges,0
loggy,0
logic,66
login,0
logos,3
loins,68
lolls,0
lolly,10
loner,2
longs,10
looks,1084
looky,2
looms,22
loons,2
loony,0
loops,79
loopy,0
loose,363
loots,0
loped,5
loper,0
lopes,1
loppy,0
lords,89
lordy,0
lores,1
lorry,1
loser,13
loses,120
lossy,0
lotsa,0
lotta,2
lotto,0
lotus,7
louis,11
louse,8
lousy,21
louts,1
loved,585
lover,87
loves,191
lowed,0
lower,1037
lowly,37
loxes,0
loyal,85
luaus,0
lubes,0
lubra,2
lucid,11
lucks,1
lucky,232
lucre,1
lulab,2
lulls,3
lulus,0
lumen,1
lumps,52
lumpy,9
lunar,67
lunch,453
lunes,0
lunge,9
lungs,241
lupus,0
lurch,8
lured,11
lurer,0
lures,7
lurid,7
lurks,5
lusts,4
lusty,12
luted,0
lutes,3
luvya,0
luxes,0
lycra,0
lying,491
lymph,10
lynch,4
lyres,18
lyric,38
macaw,0
maced,0
macer,0
maces,0
macho,0
macro,441
madam,37
madly,25
mafia,1
magic,353
magma,44
magna,2
magus,0
mahua,1
maids,58
mails,17
maims,0
mains,15
maize,15
major,960
maker,62
makes,2073
males,90
malls,0
malts,1
malty,0
mamas,1
mambo,0
mamma,5
mammy,5
maned,4
manes,8
mange,0
mango,7
mangy,2
mania,10
manic,3
manly,15
manna,21
manor,26
manse,1
manta,2
maple,100
march,195
mares,15
marge,3
maria,0
marks,604
marls,0
marry,245
marsh,65
marts,1
maser,3
mashy,0
masks,38
mason,9
masse,2
masts,48
match,492
mated,5
mater,5
mates,35
matey,3
maths,1
matte,0
matzo,2
mauls,0
mauve,6
maven,0
mavis,1
maxim,9
maxis,0
maybe,1017
mayor,122
mayst,2
mazed,0
mazer,0
mazes,1
meads,0
meals,193
mealy,1
means,2934
meant,790
meany,0
meats,68
meaty,4
mebbe,7
mecca,2
mecum,2
medal,70
media,44
medic,0
meets,75
melba,1
melds,0
melee,3
melon,20
melts,78
memes,0
memos,2
mends,3
menus,13
meows,0
mercy,329
merge,25
merit,55
merry,139
merse,1
mesas,8
mesne,0
meson,0
messy,24
metal,914
meted,6
meter,224
metes,0
metre,7
metro,2
mewed,4
mezzo,1
miaow,0
micas,1
micks,0
micro,0
middy,6
midis,0
midst,411
miens,0
miffs,0
might,5242
miked,1
mikes,3
milch,3
miler,2
miles,2448
milks,6
milky,13
mills,203
mimed,0
mimeo,0
mimer,0
mimes,0
mimic,6
mimsy,2
minas,9
mince,10
minds,267
mined,61
miner,26
mines,218
minim,1
minis,0
minks,7
minor,340
mints,5
minus,172
mired,5
mires,0
mirth,27
miser,5
missy,1
mists,31
misty,30
miter,7
mites,5
mitre,4
mitts,2
mixed,487
mixer,15
mixes,21
mixup,0
moans,8
moats,2
mocha,0
mocks,10
modal,11
model,517
modem,0
modes,112
modus,2
mogul,1
mohel,0
moire,1
moist,158
molal,3
molar,4
molas,0
molds,72
moldy,7
moles,11
molls,0
molly,2
molto,1
molts,9
momma,0
mommy,2
monad,0
mondo,0
money,2525
monic,3
monks,15
monte,0
month,946
mooch,0
moods,48
moody,10
mooed,3
moola,0
moons,78
moony,1
moors,9
moose,52
moots,0
moped,2
moper,0
mopes,1
moral,294
moray,1
morel,0
mores,12
morns,3
moron,2
morph,0
morts,1
mosey,0
mossy,14
mosts,0
motel,55
motes,2
motet,2
moths,62
mothy,0
motif,14
motor,311
motto,27
mould,15
moult,2
mound,68
mount,93
mourn,72
mouse,223
mousy,3
mouth,1339
moved,1397
mover,6
moves,606
movie,184
mowed,18
mower,16
moxie,0
mrads,2
mucho,1
mucks,0
mucky,0
mucus,24
muddy,103
muffs,0
mufti,0
muggy,9
mujik,0
mulch,6
mulct,0
mules,69
muley,0
mulls,0
mumbo,1
mummy,16
mumps,15
munch,4
munge,0
mungs,0
mungy,0
muons,0
mural,9
murks,0
murky,17
mused,17
muser,0
muses,0
mushy,4
music,2561
musks,0
musky,2
musos,0
mussy,0
musta,1
musts,1
musty,11
muted,16
muter,0
mutes,3
mutts,0
muxes,0
mylar,0
mynah,0
mynas,0
myrrh,28
myths,58
nabla,0
nabob,0
nacho,0
nadir,3
naiad,0
nails,203
naive,23
naked,144
named,1197
namer,0
names,1399
nanny,1
napes,0
nappy,1
narco,0
narcs,0
nards,0
nares,0
nasal,25
nasty,35
natal,4
natch,1
nates,0
natty,2
naval,100
navel,9
naves,0
nears,9
neath,1
neato,0
necks,58
needs,995
needy,74
negro,9
neigh,5
neons,0
nerds,0
nerdy,0
nerfs,0
nerts,0
nerve,173
nervy,1
nests,124
never,4880
newel,3
newer,59
newly,164
newsy,2
newts,0
nexus,0
nicad,0
nicer,29
niche,16
nicks,3
niece,39
nifty,0
night,3462
nihil,0
nimbi,0
nines,7
ninja,0
ninny,1
ninth,100
nippy,1
nisei,0
niter,0
nitro,0
nitty,0
nixed,0
nixes,0
nixie,0
nobby,0
noble,154
nobly,21
nodal,4
noddy,0
nodes,6
noels,0
nohow,0
noire,1
noise,536
noisy,113
nomad,7
nonce,1
nones,0
nonny,0
nooks,3
nooky,0
noons,0
noose,10
norms,28
north,1123
nosed,7
noses,67
nosey,1
notch,40
noted,313
noter,0
notes,673
nouns,543
novae,0
novas,2
novel,200
noway,0
nuder,0
nudes,2
nudge,20
nudie,0
nuked,0
nukes,1
nulls,1
numbs,0
nurbs,0
nurse,62
nutsy,0
nutty,3
nylon,64
nymph,25
oaken,7
oakum,0
oared,0
oases,24
oasis,27
oaten,0
oaths,30
obeah,0
obese,5
obeys,21
obits,0
oboes,13
occur,486
ocean,888
ocher,1
ochre,4
octal,26
octet,0
odder,3
oddly,57
odium,2
odors,47
odour,5
offal,3
offed,0
offen,2
offer,601
often,3677
ogled,2
ogler,0
ogles,0
ogres,0
ohhhh,2
ohmic,1
oiled,25
oiler,0
oinks,0
oinky,0
okapi,0
okays,0
okras,0
olden,15
older,621
oldie,0
oleos,0
olios,0
olive,119
ombre,0
omega,5
omens,11
omits,13
oncet,1
onion,60
onset,26
oodle,0
oomph,1
oozed,8
oozes,3
opals,4
opens,147
opera,262
opine,0
opium,22
opted,4
optic,3
orals,0
orate,1
orbed,0
orbit,262
orcas,0
order,2688
organ,122
oring,0
orlon,1
ortho,1
osier,0
other,15447
otter,35
ought,503
ouija,1
ounce,53
ousel,0
ousts,0
outdo,11
outen,3
outer,385
outgo,1
outta,3
ouzel,1
ovals,7
ovary,29
ovate,0
ovens,19
overs,0
overt,20
ovoid,3
ovule,2
owest,0
oweth,0
owing,56
owlet,0
owned,259
owner,274
oxbow,0
oxeye,0
oxide,56
oxlip,0
ozone,7
paced,29
pacer,7
paces,32
packs,32
pacts,3
paddy,18
padre,7
paean,2
pagan,25
paged,0
pager,0
pages,921
pails,26
pains,82
paint,527
pairs,567
paled,8
paler,6
pales,3
palls,1
pally,0
palms,75
palmy,0
palsy,4
pampa,0
panda,9
paned,0
panel,113
panes,23
panga,1
pangs,16
panic,104
pansy,17
pants,88
panty,0
papal,20
papas,0
papaw,0
paper,2779
pappy,1
paras,3
parch,0
pards,0
pared,1
paren,0
parer,2
pares,0
parka,4
parks,163
parry,0
parse,0
parts,2733
party,1441
pasha,0
passe,0
pasta,1
paste,115
pasts,0
pasty,2
patch,136
paten,0
pater,3
pates,0
paths,246
patio,10
patsy,1
patty,2
pause,165
pavan,0
paved,55
paver,0
paves,1
pawed,7
pawer,0
pawky,1
pawls,0
pawns,1
payed,1
payee,1
payer,1
peace,1056
peach,84
peaks,119
peaky,1
peals,5
pearl,97
pears,33
pease,0
peats,0
peaty,2
pecan,7
pecks,8
pedal,51
peeks,3
peels,2
peens,0
peeps,0
peers,25
peeve,0
pekoe,0
pelts,24
penal,7
pence,9
pends,0
penes,0
pengo,0
penis,1
penny,158
peons,2
peony,1
peppy,0
perch,41
perdu,3
peril,40
perks,2
perky,4
perms,0
pesky,2
pesos,10
pesto,0
pests,28
petal,9
peter,8
petit,6
petri,0
petty,27
pewee,0
pewit,0
pffft,0
phage,0
phase,142
phial,0
phlox,1
phone,149
phony,17
photo,56
phyla,1
piano,469
picas,5
picks,83
picky,3
picot,0
piece,1505
piers,17
pieta,0
piety,26
piggy,6
pigmy,2
piing,0
piker,0
pikes,5
pilaf,0
pilau,0
piled,113
piles,73
pills,28
pilot,234
pimps,3
pinch,42
pined,5
pines,42
piney,5
pings,0
pinko,0
pinks,5
pinky,0
pinto,18
pints,55
pinup,0
pions,3
pious,26
piped,32
piper,6
pipes,140
pipet,0
pique,5
pismo,0
pitas,0
pitch,333
piths,0
pithy,3
piton,0
pivot,27
pixel,151
pixie,0
pizza,23
place,6334
plaid,17
plain,1005
plait,1
plane,1167
plank,44
plans,564
plant,1331
plash,0
plasm,2
plate,425
plats,1
playa,0
plays,440
plaza,12
plead,30
pleas,8
pleat,12
plebe,0
plebs,0
plein,2
plena,0
plied,10
plies,3
plink,0
plods,2
plonk,0
plops,0
plots,47
plows,36
ploys,0
pluck,73
plugs,17
plumb,25
plume,13
plump,57
plums,26
plumy,1
plunk,1
plush,9
plyer,0
poach,3
pocks,0
pocky,0
podgy,1
podia,0
poems,262
poesy,1
poets,133
point,3146
poise,26
poked,53
poker,15
pokes,11
pokey,0
polar,99
poled,4
poler,0
poles,321
polio,59
polis,1
polka,14
polls,55
polly,1
polos,0
polyp,11
pomps,0
ponds,79
pones,0
pooch,0
pooey,0
poohs,0
pools,96
poops,0
popes,6
poppy,19
porch,223
pored,6
pores,23
porgy,0
porks,0
porky,0
porno,0
ports,93
posed,30
poser,1
poses,15
poset,0
posit,0
posse,19
poste,0
posts,116
potty,0
pouch,37
poufs,0
pound,287
pours,61
pouts,0
power,2282
poxed,0
poxes,0
prams,1
prank,2
prate,0
prats,0
prawn,0
prays,20
preen,3
preps,0
press,506
prest,0
prexy,0
preys,3
price,569
prick,12
pride,300
pried,1
prier,0
pries,2
prigs,1
prima,7
prime,636
primo,0
primp,0
prims,0
prink,0
print,202
prior,101
prise,0
prism,81
privy,3
prize,223
probe,54
prods,2
proem,0
profs,0
promo,0
proms,0
prone,29
prong,3
proof,221
props,13
prose,51
prosy,0
proud,518
prove,776
prowl,14
prows,1
proxy,7
prude,0
prune,13
pruta,1
pryer,0
psalm,22
pseud,0
pshaw,1
psoas,1
pssst,1
psych,0
pubes,0
pubic,0
pubis,0
pucks,0
pudgy,2
puffs,33
puffy,6
puked,0
pukes,0
pukka,2
pulls,147
pulps,0
pulpy,4
pulse,69
pumas,3
pumps,57
punch,72
punks,2
punky,0
punny,0
punts,1
pupae,19
pupal,0
pupas,1
pupil,139
puppy,89
puree,2
purer,7
purge,27
purls,1
purrs,0
purse,95
purty,3
pushy,0
pussy,13
putts,0
putty,12
pygmy,5
pylon,2
pyres,0
pyxie,0
qophs,0
quack,35
quads,3
quaff,1
quail,23
quais,0
quake,19
qualm,0
quals,0
quark,0
quart,91
quash,0
quasi,1
quays,4
queen,281
queer,122
quell,4
query,7
quest,52
queue,12
quick,556
quids,0
quiet,739
quiff,1
quill,27
quilt,49
quint,6
quips,0
quipu,6
quire,3
quirk,5
quirt,10
quite,1884
quits,4
quoin,0
quoit,0
quota,25
quote,83
quoth,7
rabbi,14
rabid,2
raced,202
racer,1
races,160
racks,15
radar,94
radii,12
radio,769
radix,22
radon,1
rafts,21
raged,39
rages,9
raids,33
rails,73
rains,134
rainy,130
raise,529
rajah,1
rajas,0
raked,23
raker,0
rakes,1
rally,97
ramps,3
ranch,276
rands,0
randy,0
range,730
rangy,3
ranks,110
rants,0
raped,4
raper,0
rapes,1
rapid,193
rarer,9
rasae,0
rasps,2
raspy,1
rated,36
rater,0
rates,284
raths,2
ratio,278
ratty,1
raved,3
ravel,2
raven,11
raver,0
raves,2
rawer,0
rawly,0
rayed,1
rayon,48
razed,7
razer,0
razes,0
razor,49
reach,893
react,74
reads,220
ready,1658
realm,75
reals,5
reams,5
reaps,2
rearm,1
rears,1
rebar,0
rebel,66
rebid,0
rebox,3
rebus,1
rebut,7
recap,1
recta,0
recto,0
recur,8
recut,0
redid,0
redip,0
redly,1
redox,0
redux,0
reeds,80
reedy,7
reefs,19
reeks,0
reeky,0
reels,7
reeve,0
refer,325
refit,2
refix,0
refly,0
refry,0
regal,9
rehab,0
reify,0
reign,252
reins,71
relax,86
relay,52
relet,0
relic,14
reman,0
remap,0
remit,2
remix,0
renal,4
rends,0
renew,40
rente,0
rents,46
repay,55
repel,34
reply,240
repro,0
reran,0
rerun,1
resaw,0
resay,0
reset,14
resew,0
resin,42
rests,98
retch,2
retro,0
retry,0
reuse,0
revel,10
revet,0
revue,9
rewed,0
rheas,0
rheum,2
rhino,15
rhumb,0
rhyme,234
rials,0
ribby,0
riced,0
ricer,0
rices,0
rider,141
rides,109
ridge,110
ridgy,0
rifer,0
rifle,203
rifts,1
right,7082
rigid,105
rigor,10
riled,2
riles,1
rille,0
rills,2
rimed,1
rimer,0
rimes,0
rinds,2
rings,236
rinks,1
rinse,31
riots,24
ripen,18
riper,0
risen,115
riser,8
rises,266
risks,52
risky,24
rites,24
ritzy,0
rival,77
rived,0
riven,2
river,1449
rives,0
rivet,24
roach,20
roads,466
roams,2
roans,0
roars,23
roast,72
robed,7
robes,75
robin,61
roble,0
robot,75
rocks,824
rocky,173
rodeo,53
roger,5
rogue,5
roids,0
roils,0
roily,0
roles,73
rolls,133
roman,82
romps,0
rondo,27
roods,0
roofs,80
rooks,0
rooky,0
rooms,314
roomy,9
roost,19
roots,554
rooty,0
roped,16
roper,3
ropes,131
roses,108
rosin,9
rotor,40
rouge,7
rough,374
round,1811
rouse,29
roust,0
route,257
routs,1
roved,1
rover,5
roves,2
rowan,1
rowdy,10
rowed,48
rower,0
royal,386
rubes,0
ruble,0
ruche,0
ruddy,15
ruder,0
ruffs,2
rugby,7
ruing,0
ruins,127
ruled,215
ruler,380
rules,929
rumba,0
rumen,2
rummy,1
rumor,18
rumps,4
runes,3
rungs,5
runic,3
runny,1
runts,2
runty,1
rupee,6
rural,155
ruses,0
rusks,1
russe,1
rusts,4
rusty,63
rutty,0
saber,7
sable,3
sabra,1
sabre,5
sacks,44
sadly,141
safer,70
safes,2
sagas,4
sager,0
sages,2
sahib,0
sails,124
saint,41
saith,11
sakes,22
salad,101
sales,297
sally,7
salon,8
salsa,0
salts,23
salty,62
salve,8
salvo,4
samba,2
sands,62
sandy,135
saner,3
sappy,1
saran,0
sarge,0
saris,0
sassy,8
sated,2
sates,0
satin,25
satyr,1
sauce,87
saucy,9
sauna,0
saute,2
saved,516
saver,5
saves,72
savor,4
savvy,2
sawed,15
sawer,0
saxes,1
sayer,0
scabs,4
scads,0
scald,2
scale,933
scalp,44
scaly,9
scamp,7
scams,0
scans,9
scant,22
scare,65
scarf,60
scarp,3
scars,32
scary,31
scats,0
scene,508
scent,96
schmo,0
schwa,79
scion,1
scoff,15
scold,19
scone,0
scoop,21
scoot,3
scope,119
scops,1
score,567
scorn,30
scour,5
scout,61
scowl,8
scows,3
scram,3
scrap,60
screw,129
scrim,1
scrip,7
scrod,0
scrub,47
scrum,1
scuba,13
scudi,0
scudo,0
scuds,0
scuff,6
scull,1
scums,0
scurf,3
scuse,1
scuzz,0
seals,71
seams,96
seamy,1
sears,0
seats,242
sebum,0
secco,3
sects,10
sedan,8
seder,3
sedge,0
sedgy,0
sedum,0
seeds,631
seedy,3
seeks,89
seems,1397
seeps,11
seers,6
seest,4
seeth,0
segue,1
seine,11
seize,97
selah,0
selfs,0
sells,97
semen,6
semis,0
sends,124
sense,1242
sepal,0
sepia,1
sepoy,0
septa,6
serfs,17
serge,3
serif,18
serum,50
serve,773
servo,5
setup,23
seven,1461
sever,10
sewed,38
sewer,17
sexed,0
sexes,29
shack,47
shade,279
shads,3
shady,35
shaft,105
shags,0
shahs,0
shake,209
shako,0
shaky,30
shale,23
shall,8779
shalt,32
shame,298
shams,1
shank,16
shape,1025
shard,0
share,622
shark,92
sharp,699
shave,36
shawl,44
shawm,0
shays,0
sheaf,18
shear,60
sheds,30
sheen,11
sheep,719
sheer,96
sheet,463
sheik,4
shelf,175
shell,278
sherd,1
shews,0
shied,7
shier,0
shies,2
shift,188
shiki,0
shill,1
shims,2
shine,202
shins,3
shiny,141
ships,853
shire,0
shirk,2
shirr,0
shirt,278
shish,1
shits,0
shlep,0
shmoo,0
shnor,0
shoal,10
shoat,0
shock,187
shoed,0
shoer,0
shoes,542
shoji,1
shone,138
shook,545
shoos,0
shoot,280
shops,213
shore,526
shorn,10
short,2068
shots,144
shout,208
shove,19
shown,2069
shows,1575
showy,18
shred,7
shrew,4
shrub,28
shrug,15
shuck,0
shuns,5
shunt,2
shush,2
shute,1
shuts,16
shyer,1
shyly,28
sibyl,0
sicko,0
sicks,0
sided,8
sides,1171
sidle,3
siege,62
sieve,25
sifts,2
sighs,25
sight,1099
sigma,3
signs,669
silks,30
silky,36
sills,7
silly,203
silos,4
silts,2
silty,0
since,4088
sines,3
sinew,15
singe,1
sings,148
sinks,43
sinus,2
sired,5
siree,3
siren,14
sires,0
sirup,1
sisal,11
sissy,6
sitar,1
sited,7
sites,98
situs,5
sixes,22
sixth,189
sixty,200
sized,17
sizer,0
sizes,275
skate,35
skeet,2
skein,3
skews,0
skids,1
skied,2
skier,12
skies,101
skiff,23
skill,365
skimp,1
skims,3
skins,199
skint,2
skips,32
skirt,177
skits,4
skoal,1
skulk,1
skull,89
skunk,7
skyed,0
slabs,28
slack,35
slags,1
slain,192
slake,1
slams,6
slang,31
slant,132
slaps,12
slash,64
slate,30
slats,9
slave,218
slaws,0
slays,6
sleds,34
sleek,49
sleep,937
sleet,27
slept,300
slews,2
slice,119
slick,42
slide,209
slier,0
slily,0
slime,17
slims,0
slimy,10
sling,20
slink,6
slips,54
slits,27
slobs,1
sloes,1
slogs,0
slomo,0
sloop,12
slope,195
slops,1
slosh,4
sloth,22
slots,26
slows,23
slued,0
slues,0
sluff,0
slugs,13
slump,21
slums,37
slung,31
slunk,1
slurp,2
slurs,4
slush,2
sluts,0
slyer,0
slyly,11
smack,23
small,4823
smart,148
smash,31
smear,3
smell,455
smelt,15
smile,416
smirk,7
smite,8
smith,13
smock,10
smogs,0
smoke,494
smoky,16
smote,102
smurf,0
smuts,0
snack,37
snafu,0
snags,12
snail,50
snake,288
snaky,1
snaps,27
snare,79
snarf,0
snark,0
snarl,18
sneak,29
sneer,9
snide,0
sniff,33
snipe,2
snips,14
snits,0
snobs,3
snood,0
snook,0
snoop,1
snoot,1
snore,11
snort,22
snots,0
snout,27
snows,38
snowy,63
snubs,1
snuck,1
snuff,11
snugs,0
soaks,16
soaps,15
soapy,9
soars,6
sober,56
socko,0
socks,93
socle,0
sodas,5
sofas,5
softs,0
softy,0
soggy,21
soils,95
solar,221
soled,1
soles,35
solid,544
solon,1
solos,13
solum,1
solve,1046
somas,0
sonar,32
songs,793
sonic,10
sonly,0
sonny,5
sooth,0
soots,0
sooty,5
soppy,0
sorer,0
sores,17
sorry,414
sorta,3
sorts,144
souls,108
sound,5196
soups,12
soupy,3
sours,1
souse,0
south,1051
sowed,20
sower,11
soyas,0
space,2388
spacy,0
spade,13
spake,9
spang,0
spank,4
spans,19
spare,198
spark,102
spars,9
spasm,13
spate,5
spats,2
spawn,14
spays,0
spazz,0
speak,1288
spear,115
speck,44
specs,3
speed,978
spell,1095
spelt,17
spend,616
spent,807
sperm,6
spews,2
spice,37
spics,0
spicy,11
spied,40
spiel,1
spier,0
spies,36
spiff,0
spike,20
spiky,4
spill,29
spilt,8
spina,0
spine,46
spins,56
spiny,16
spire,11
spite,336
spits,8
spitz,1
spivs,1
splat,1
splay,0
split,283
spoil,161
spoke,1000
spoof,1
spook,4
spool,26
spoon,105
spoor,0
spore,22
sport,174
spots,230
spout,35
sprat,1
spray,101
spree,10
sprig,4
sprit,5
sprog,0
sprue,2
spuds,0
spued,1
spume,2
spumy,0
spunk,4
spurn,10
spurs,29
spurt,16
sputa,0
squab,1
squad,35
squat,25
squaw,17
squib,1
squid,20
stabs,6
stack,94
staff,453
stage,750
stags,3
stagy,0
staid,4
stain,35
stair,23
stake,90
stale,21
stalk,75
stall,123
stamp,137
stand,1736
stank,3
staph,0
stare,99
stark,20
stars,803
start,1533
stash,0
state,2305
stats,0
stave,12
stays,122
stead,100
steak,40
steal,119
steam,388
steed,15
steel,658
steep,212
steer,95
stein,5
stela,0
stele,0
stems,245
steno,0
steps,1053
stern,128
stets,0
stews,5
stick,626
stied,0
sties,1
stiff,179
stile,7
still,5462
stilt,1
sting,49
stink,10
stint,18
stirs,31
stoae,0
stoas,0
stoat,2
stock,472
stogy,0
stoic,1
stoke,1
stole,86
stoma,0
stomp,8
stone,911
stony,33
stood,2083
stool,77
stoop,35
stops,183
store,822
stork,12
storm,411
story,2688
stoup,0
stout,68
stove,211
stows,1
strap,46
straw,262
stray,58
strep,2
strew,4
strip,317
strop,0
strum,27
strut,26
stubs,9
stuck,237
studs,12
study,3058
stuff,256
stump,51
stung,34
stunk,1
stuns,1
stunt,34
styes,0
style,711
styli,0
suave,4
sucks,1
sudsy,0
suede,4
suers,0
suets,0
suety,0
sugar,672
suing,4
suite,58
suits,149
sulfa,2
sulks,2
sulky,8
sully,0
sumac,7
summa,1
sumps,1
sunny,141
sunup,12
super,44
supes,0
supra,3
suras,0
surds,1
surer,6
surfs,0
surge,37
surly,7
sushi,2
sutra,0
swabs,0
swags,0
swain,1
swami,1
swamp,72
swank,2
swans,17
swaps,1
sward,4
sware,0
swarf,1
swarm,37
swart,3
swash,4
swath,4
swats,0
sways,3
swear,114
sweat,152
swede,0
sweep,126
sweet,480
swell,71
swept,247
swift,195
swigs,0
swill,1
swims,48
swine,26
swing,235
swipe,2
swirl,19
swish,38
swiss,36
swive,0
swoon,3
swoop,22
sword,160
swore,143
sworn,73
swung,246
sylph,1
synch,1
syncs,0
synod,1
syrup,55
tabby,3
table,2219
taboo,8
tabor,5
tabus,0
tacet,0
tacit,5
tacks,27
tacky,1
tacos,3
tacts,0
taels,0
taffy,4
tagua,2
tails,163
taint,5
taken,2147
taker,1
takes,1227
talcs,2
tales,178
talks,195
talky,1
tally,23
talon,0
talus,0
tamed,35
tamer,1
tames,2
tamps,0
tango,4
tangs,0
tangy,7
tanks,163
tansy,1
taped,10
taper,33
tapes,23
tapir,6
tapis,1
tardy,4
tared,1
tares,4
tarns,0
taros,0
tarot,0
tarps,0
tarry,27
tarts,11
tasks,121
taste,451
tasty,34
tater,0
tatty,0
taunt,25
taupe,0
tawny,15
taxed,34
taxer,0
taxes,195
taxis,26
taxol,0
taxon,0
teach,437
teaks,0
teals,0
teams,183
tears,371
teary,1
tease,37
teats,3
techs,1
techy,0
tecum,0
teddy,6
teems,4
teens,42
teeny,4
teeth,757
telex,0
tells,1053
telly,5
tempi,1
tempo,101
temps,4
tempt,15
tench,1
tends,128
tenet,1
tenon,7
tenor,30
tense,223
tenth,161
tents,107
tepee,8
tepid,6
terce,0
terms,1234
terns,12
terra,5
terry,1
terse,6
tesla,0
tests,377
testy,1
tetra,0
texas,0
texts,65
thane,0
thank,433
thanx,1
thats,2
thaws,7
thees,1
theft,34
their,24196
theme,287
thens,0
there,24437
therm,0
these,16577
theta,11
thews,0
thick,750
thief,111
thigh,72
thine,49
thing,2889
think,5940
thins,3
third,1583
thong,11
thorn,42
those,6472
thous,0
three,6629
threw,505
throb,7
throe,0
throw,405
thrum,1
thuds,5
thugs,5
thumb,182
thump,67
thunk,1
thwap,2
thyme,5
tiara,5
tibia,2
ticks,21
tidal,67
tided,0
tides,126
tiers,6
tiffs,0
tiger,121
tight,281
tikes,0
tikis,0
tilde,15
tiled,12
tiler,0
tiles,56
tills,2
tilth,2
tilts,9
timed,28
timer,7
times,2968
timid,40
tines,7
tinge,4
tings,0
tinny,4
tints,11
tippy,0
tipsy,3
tired,566
tires,99
tiros,1
titan,2
titer,4
tithe,30
title,485
titre,1
titty,0
tizzy,0
toads,90
toady,0
toast,92
today,2643
toddy,0
toffs,0
toffy,0
togas,0
toile,0
toils,12
toked,0
token,461
toker,0
tokes,0
tolls,10
tombs,56
tomes,1
tommy,8
tonal,110
toned,1
toner,3
tones,302
tongs,16
tonic,31
tools,460
toons,0
tooth,122
toots,4
topaz,7
toped,0
toper,0
topes,0
topic,399
topoi,0
topos,0
toque,2
torah,0
torch,46
toric,0
torsi,0
torso,10
torte,0
torts,0
torus,0
total,1066
toted,2
totem,12
toter,0
totes,3
totty,0
touch,653
tough,266
tours,19
touts,0
toves,7
towed,23
towel,62
